what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307916911334
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307916913304
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307916914355
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307916938007
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307916962496
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1307916999990
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.format",1307917064173
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1307917069996
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1307917080520
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307917082307
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.format",1307917144233
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1307917146195
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307917147546
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.format",1307917154350
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1307917155946
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307917158292
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307917290516
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307917299410
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307917305235
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307917307328
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307917313938
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307917337810
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307917344365
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1307917344402
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1307917444195
