what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1307909797921
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1307909800990
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307909805090
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307909806698
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1307909806748
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1307909809509
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307909816891
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1307909818874
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1307909824556
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307909827880
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307909828858
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1307909828935
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1307909831098
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307910685257
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307910731486
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307910737460
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1307910740161
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307910743432
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307910744960
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1307910745000
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1307910747102
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307910754307
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307910763332
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1307910763371
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307910788277
