what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1307915156079
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307915171404
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307915181295
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307915182764
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1307915189474
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307915239276
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1307915245621
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1307915254900
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307915256763
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307915275665
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1307915281955
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307915296663
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307915304314
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1307915304366
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307915321839
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307915328828
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1307915328859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307915336059
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307915341584
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1307915341620
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307915348391
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307915354314
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1307915354371
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1307915395656
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1307915408079
