what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307900608392
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307900612847
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1307900643065
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1307900646365
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307900647655
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307900652242
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1307900666453
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307900683486
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.showInformation",1307900683523
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307900699821
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307900716381
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.showInformation",1307900716416
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307900732094
started,bundle,org.eclipse.help.base,3.4.0.v200909170800,"org.eclipse.help.base",1307900732159
started,bundle,org.eclipse.help.ui,3.4.1.v20090819_35x,"org.eclipse.help.ui",1307900732197
started,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20090520-1800,"org.eclipse.equinox.http.jetty",1307900732377
started,bundle,org.eclipse.equinox.http.servlet,1.0.200.v20090520-1800,"org.eclipse.equinox.http.servlet",1307900732537
started,bundle,org.eclipse.equinox.http.registry,1.0.200.v20090520-1800,"org.eclipse.equinox.http.registry",1307900732997
started,bundle,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser",1307900733034
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307900733672
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1307900754725
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1307900772053
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1307900775448
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1307900776228
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1307900779268
