what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299538786504
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1299538795227
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299538805855
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1299539082204
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299539183147
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1299539186211
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1299539186655
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1299539191445
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299539195119
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299539197782
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299539202490
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299539204103
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1299539207532
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299539212968
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299539214556
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299539214718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299539217223
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299539218365
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299539221060
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299539222662
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1299539224528
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1299539230027
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299539266151
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299539267543
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1299539268710
