what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070780546
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275070780578
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275070781000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070785171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070789781
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1275070789796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070791390
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070793250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070795890
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070805656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1275070805671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070806781
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070869390
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275070883218
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275070884031
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275070884265
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275070885906
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275070886125
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275070886671
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275070886890
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275070889546
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275070892859
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275070893062
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275070896328
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275070897015
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275070904906
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275070905500
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275070908296
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275070909109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070911390
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070911406
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070911406
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070919234
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275070925296
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275070925796
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275070926421
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275070926640
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275070930250
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275070930843
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070933625
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070938937
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1275070938953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070941281
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070952296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1275070952312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070953359
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070968046
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275070990265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070992437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070993453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275070994250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275071001546
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275071004359
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275071005171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275071015828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275071018000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275071022015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1275071022031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275071023109
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275071051296
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275071051328
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275071052984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275071053859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275071054078
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275071054078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275071054093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275071060296
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275071060312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275071061140
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275071075796
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275071075828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275071079562
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275071083796
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275071085546
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275071085765
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275071088421
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275071096687
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275071096875
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275071100062
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275071100640
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275071103640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275071119984
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1275071145203
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275071155515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1275071157468
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275071162890
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275071166250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275071190296
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1275071195906
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275071202359
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1275071204515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1275071231031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275071238656
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275071241906
