what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275658105640
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275658106828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275658108203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658110343
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658116875
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275658116890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658123250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658134109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658138250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658141718
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275658141734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658148125
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658252781
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1275658256890
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275658257062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275658260593
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1275658268859
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275658270468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275658271296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275658273703
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275658278750
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658281359
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658284671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658288250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658290265
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275658290859
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1275658294093
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1275658295031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275658295718
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275658297671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658299968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658305312
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658309484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658311687
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1275658311718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275658317171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658317859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658358625
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658358875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1275658469375
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275658485187
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1275658514500
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1275658518593
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1275658537640
