what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1299549844346
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200908181930,"org.eclipse.jst.j2ee.core",1299549844377
started,bundle,org.eclipse.jem,2.0.300.v200901272200,"org.eclipse.jem",1299549844455
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1299549844471
started,bundle,org.eclipse.jst.jee,1.0.201.v200909030330,"org.eclipse.jst.jee",1299549845282
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1299549845407
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1299549845438
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1299549845532
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1299549845641
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1299549845672
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1299549846015
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v200908101600,"org.eclipse.wst.common.modulecore",1299549846047
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1299549846218
started,bundle,org.eclipse.jst.j2ee,1.1.301.v200909030330,"org.eclipse.jst.j2ee",1299549846296
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1299549847856
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299549863694
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299549871931
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299549892790
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299549906253
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299549924928
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299549932791
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299549947067
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299550052960
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299550055019
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1299550056860
